gameDuration,gameId,participants.0.stats.kills,participants.0.stats.deaths,participants.0.stats.assists,participants.0.stats.totalDamageDealtToChampions,participants.0.stats.totalDamageTaken,participants.0.stats.totalHeal,participants.0.stats.visionScore,participants.0.stats.goldEarned,participants.0.stats.turretKills,participants.0.stats.totalMinionsKilled,participants.0.stats.champLevel,participants.0.timeline.lane,participants.0.timeline.role,participants.1.stats.kills,participants.1.stats.deaths,participants.1.stats.assists,participants.1.stats.totalDamageDealtToChampions,participants.1.stats.totalDamageTaken,participants.1.stats.totalHeal,participants.1.stats.visionScore,participants.1.stats.goldEarned,participants.1.stats.turretKills,participants.1.stats.totalMinionsKilled,participants.1.stats.champLevel,participants.1.timeline.lane,participants.1.timeline.role,participants.2.stats.kills,participants.2.stats.deaths,participants.2.stats.assists,participants.2.stats.totalDamageDealtToChampions,participants.2.stats.totalDamageTaken,participants.2.stats.totalHeal,participants.2.stats.visionScore,participants.2.stats.goldEarned,participants.2.stats.turretKills,participants.2.stats.totalMinionsKilled,participants.2.stats.champLevel,participants.2.timeline.lane,participants.2.timeline.role,participants.3.stats.kills,participants.3.stats.deaths,participants.3.stats.assists,participants.3.stats.totalDamageDealtToChampions,participants.3.stats.totalDamageTaken,participants.3.stats.totalHeal,participants.3.stats.visionScore,participants.3.stats.goldEarned,participants.3.stats.turretKills,participants.3.stats.totalMinionsKilled,participants.3.stats.champLevel,participants.3.timeline.lane,participants.3.timeline.role,participants.4.stats.kills,participants.4.stats.deaths,participants.4.stats.assists,participants.4.stats.totalDamageDealtToChampions,participants.4.stats.totalDamageTaken,participants.4.stats.totalHeal,participants.4.stats.visionScore,participants.4.stats.goldEarned,participants.4.stats.turretKills,participants.4.stats.totalMinionsKilled,participants.4.stats.champLevel,participants.4.timeline.lane,participants.4.timeline.role,participants.5.stats.kills,participants.5.stats.deaths,participants.5.stats.assists,participants.5.stats.totalDamageDealtToChampions,participants.5.stats.totalDamageTaken,participants.5.stats.totalHeal,participants.5.stats.visionScore,participants.5.stats.goldEarned,participants.5.stats.turretKills,participants.5.stats.totalMinionsKilled,participants.5.stats.champLevel,participants.5.timeline.lane,participants.5.timeline.role,participants.6.stats.kills,participants.6.stats.deaths,participants.6.stats.assists,participants.6.stats.totalDamageDealtToChampions,participants.6.stats.totalDamageTaken,participants.6.stats.totalHeal,participants.6.stats.visionScore,participants.6.stats.goldEarned,participants.6.stats.turretKills,participants.6.stats.totalMinionsKilled,participants.6.stats.champLevel,participants.6.timeline.lane,participants.6.timeline.role,participants.7.stats.kills,participants.7.stats.deaths,participants.7.stats.assists,participants.7.stats.totalDamageDealtToChampions,participants.7.stats.totalDamageTaken,participants.7.stats.totalHeal,participants.7.stats.visionScore,participants.7.stats.goldEarned,participants.7.stats.turretKills,participants.7.stats.totalMinionsKilled,participants.7.stats.champLevel,participants.7.timeline.lane,participants.7.timeline.role,participants.8.stats.kills,participants.8.stats.deaths,participants.8.stats.assists,participants.8.stats.totalDamageDealtToChampions,participants.8.stats.totalDamageTaken,participants.8.stats.totalHeal,participants.8.stats.visionScore,participants.8.stats.goldEarned,participants.8.stats.turretKills,participants.8.stats.totalMinionsKilled,participants.8.stats.champLevel,participants.8.timeline.lane,participants.8.timeline.role,participants.9.stats.kills,participants.9.stats.deaths,participants.9.stats.assists,participants.9.stats.totalDamageDealtToChampions,participants.9.stats.totalDamageTaken,participants.9.stats.totalHeal,participants.9.stats.visionScore,participants.9.stats.goldEarned,participants.9.stats.turretKills,participants.9.stats.totalMinionsKilled,participants.9.stats.champLevel,participants.9.timeline.lane,participants.9.timeline.role
1916,4077349784,7,2,3,9736,21196,7577,30,10701,1,32,13,JUNGLE,NONE,3,7,7,9540,18516,3842,10,8095,0,95,11,BOTTOM,DUO_CARRY,2,13,12,9497,26494,1075,48,8371,0,67,13,BOTTOM,DUO_SUPPORT,6,5,8,36708,22683,4856,25,12463,0,189,16,TOP,SOLO,5,3,5,11673,22538,6240,8,10422,0,182,15,MIDDLE,SOLO,7,5,10,30568,12897,2029,44,10199,1,18,13,BOTTOM,DUO_SUPPORT,5,4,3,7269,27862,22959,28,10686,1,125,15,TOP,SOLO,2,6,3,11290,15012,1875,16,9819,0,162,14,MIDDLE,SOLO,7,4,6,7027,35493,21353,25,12099,2,25,14,JUNGLE,NONE,9,4,13,28601,28047,6313,23,16715,2,213,17,BOTTOM,DUO_CARRY
